7.585171188836279907e+04,7.090889078138241894e+04,6.757014118806865008e+04,6.486508117277287965e+04,6.175475371434177214e+04,4.917328850301553757e+04,4.912987132507347269e+04,4.755034534742844698e+04,4.665151826693523617e+04,4.673366569589071150e+04,4.733267331048821507e+04,4.735274974345732335e+04,4.924551795822262648e+04,5.075336609957786277e+04,5.189259472422731051e+04,5.453345466893708362e+04,5.662855998253077996e+04,5.909042731334800192e+04,6.156681868845509598e+04,6.362821078863593721e+04,6.766932266533383518e+04,7.163944566724033211e+04,7.527445188954150944e+04,7.905817848950551706e+04,8.253519457166397478e+04,8.800437666168405849e+04,9.240537085903431580e+04,9.745864195728760387e+04,1.016229408375277562e+05,1.076357585206295917e+05,1.130653774090322549e+05,1.188899288783163938e+05,1.248399131196466187e+05,1.300432998744827928e+05,1.363964571615317545e+05,1.423391101120309613e+05,1.509501335577572463e+05,1.582038204830082832e+05,1.645845586833108682e+05,1.727435816523613175e+05,1.793675245841248252e+05
7.428061533313381369e+04,7.254874765237989777e+04,6.896116797989555926e+04,6.482700987871342659e+04,6.246846038225723896e+04,5.907790523307857802e+04,5.781469111932205851e+04,4.491681105358176865e+04,4.394577037614826259e+04,4.295418999262349098e+04,4.435598768727216520e+04,4.413044013447379257e+04,4.384890438912440004e+04,4.545486195084211067e+04,4.759275589150254382e+04,4.908541021323196037e+04,5.092230635875600274e+04,5.383882682578391541e+04,5.580182694495669421e+04,5.915128604279474530e+04,6.173494171077647479e+04,6.622561075130650715e+04,6.888015768086294702e+04,7.270601887501134479e+04,7.681598781697245431e+04,8.115134012588138285e+04,8.583240561571143917e+04,9.076243451246181212e+04,9.462039513956556038e+04,1.009345238129558857e+05,1.069118036989732791e+05,1.113685844414095482e+05,1.185467613297496137e+05,1.249691687523086439e+05,1.302687960915642325e+05,1.365883235358316160e+05,1.434263175976671919e+05,1.509119603389966651e+05,1.585220552091954451e+05,1.659425168524715409e+05,1.732605504787425452e+05
7.363372669002358452e+04,7.055508682279218920e+04,6.848207314076834882e+04,6.630339072982272774e+04,6.241656423144425207e+04,5.877224286477035639e+04,5.751272310237748025e+04,5.496387216047028051e+04,4.230134120643250935e+04,4.132270656976809551e+04,4.063919716976238851e+04,4.070122367684548954e+04,4.160330850276374258e+04,4.140919274072036933e+04,4.263810970250106038e+04,4.496221659970893234e+04,4.527284974634563696e+04,4.834270827643317170e+04,5.076787974995829427e+04,5.470152580335245148e+04,5.591179927502224746e+04,6.057649208102951525e+04,6.262293707731558243e+04,6.802527199820856913e+04,7.128694511622759455e+04,7.463262378423116752e+04,8.000695821151050040e+04,8.456150336729915580e+04,9.022062397131773469e+04,9.574566310344415251e+04,1.003733328138005745e+05,1.063399397308267071e+05,1.109506240580304002e+05,1.185325050330084487e+05,1.247023166246423352e+05,1.314277086781099497e+05,1.386993784492496634e+05,1.454012058742630179e+05,1.529791137441567553e+05,1.601409652792082925e+05,1.678320134624708153e+05
7.229810043942779885e+04,6.959666753268010507e+04,6.775480119192982966e+04,6.593469653718707559e+04,6.356331541398766421e+04,6.124700145212041389e+04,5.726100468164493213e+04,5.475758103366874275e+04,5.327743301891998271e+04,5.050302217240834580e+04,3.768911978974020167e+04,3.713724501121255889e+04,3.756258651804893452e+04,3.819900607609678264e+04,3.898633664250662696e+04,4.071504059062030137e+04,4.198017038142908132e+04,4.468247622278831113e+04,4.659268588859697047e+04,4.923188314849761082e+04,5.233651890067977365e+04,5.499538489406817826e+04,5.899817112167180312e+04,6.209039597841395880e+04,6.611903436086871079e+04,7.038364085289090872e+04,7.372942634327529231e+04,8.016813189571620023e+04,8.462015500268148025e+04,9.053728315382165601e+04,9.579338073502139014e+04,1.007409349918984517e+05,1.067287565649100143e+05,1.127149146689516201e+05,1.190488001022573299e+05,1.246018632131101622e+05,1.321688017984404578e+05,1.398459495612574392e+05,1.464925753919972340e+05,1.529882922624367347e+05,1.624578128826429602e+05
7.162111316934679053e+04,6.883595327071892098e+04,6.655191195725169382e+04,6.423457944895763649e+04,6.246414565719347593e+04,6.115328741172012087e+04,5.870489578305618488e+04,5.643858442902597017e+04,5.342749599381141161e+04,5.150560166265196312e+04,4.881464147705296637e+04,3.571155699901278422e+04,3.528662512763463019e+04,3.432173063338658540e+04,3.593382111072121916e+04,3.682672699028212810e+04,3.809377494161062350e+04,3.879598619113430323e+04,4.197940530067175860e+04,4.442432791800728592e+04,4.592586083307350054e+04,5.026279450989724864e+04,5.358298751148433075e+04,5.709551379951556009e+04,6.118378549489194847e+04,6.518571338471075433e+04,7.005482116144889733e+04,7.473759147319519252e+04,7.886329337893662159e+04,8.337517510234285146e+04,8.849489388412734843e+04,9.483977623876721191e+04,1.013855510771636182e+05,1.074221276360984339e+05,1.119337693057405122e+05,1.192369692067260621e+05,1.251895245874022512e+05,1.323279602829038631e+05,1.409277822433301772e+05,1.484802293266086199e+05,1.551174354455929424e+05
7.236083219754876336e+04,6.885431139124404581e+04,6.626176407585170818e+04,6.371482667802309879e+04,6.199312548083157162e+04,5.971285897363816912e+04,5.799828743956232938e+04,5.620717650381734711e+04,5.432738140522445610e+04,5.201486186920809996e+04,4.940270599761918129e+04,4.718075762311012659e+04,4.558481010408600559e+04,3.332630638832601107e+04,3.252827304076189102e+04,3.322185358317197824e+04,3.410743334319951828e+04,3.570003513680901233e+04,3.882258383890789264e+04,4.100080542296487693e+04,4.217924224622805923e+04,4.495520678848872194e+04,4.923302195888529241e+04,5.129639087091392139e+04,5.587863156155071192e+04,6.112164945735777292e+04,6.341062145084368240e+04,6.914688806291666697e+04,7.404462695678902674e+04,7.935997263294870208e+04,8.445987935780166299e+04,8.826157192620169371e+04,9.568236867248015187e+04,1.011765189967039187e+05,1.076087474319154862e+05,1.129774934032022284e+05,1.198186881056247221e+05,1.287102209492518887e+05,1.341098713741716638e+05,1.430001234332819295e+05,1.500496717920834199e+05
7.170222358230211830e+04,6.915596080499044911e+04,6.560554156211150985e+04,6.317031088089913828e+04,6.178752574003715563e+04,5.924913196888093080e+04,5.763455028596225020e+04,5.539727601178255281e+04,5.521005980406831077e+04,5.334779668849356676e+04,5.148747694562541437e+04,4.980400555400751909e+04,4.659675646879259148e+04,4.534794823347121564e+04,4.396852295985312958e+04,3.358185211014800007e+04,3.352557866191482753e+04,3.308495058586663799e+04,3.638738641841822391e+04,3.620202988695490785e+04,3.896562312227812799e+04,4.089297852538760344e+04,4.390529772872805916e+04,4.847652931217257719e+04,5.295311515051080642e+04,5.596176383494097536e+04,5.916831516445970919e+04,6.464644106558392377e+04,6.768274971074449422e+04,7.303599585221642337e+04,7.987059566815498692e+04,8.443362592512567062e+04,8.920012510923076479e+04,9.541322575354165747e+04,1.009797309568264609e+05,1.078934764908033103e+05,1.164721272272715141e+05,1.216169676777791901e+05,1.284510875621578743e+05,1.359962457098975428e+05,1.453343411892246513e+05
7.178110583349925582e+04,6.921411435836151941e+04,6.595264702615814167e+04,6.379736091923999629e+04,6.136735313550863793e+04,5.960427513092229492e+04,5.759377476057976310e+04,5.577940722706849192e+04,5.392527259260052961e+04,5.328081546337384498e+04,5.125987170623184647e+04,5.029015957210765919e+04,5.000132221501267486e+04,4.704804204926055536e+04,4.529073744643999089e+04,4.418886669464359875e+04,4.455247120605436066e+04,3.272223458798779393e+04,3.409393025907442643e+04,3.391919949329565134e+04,3.634453964380740217e+04,3.844485707315551554e+04,4.109419036089105066e+04,4.406631752123757178e+04,4.870219773911960510e+04,5.292605861098971945e+04,5.486690721594249044e+04,5.890455879562650080e+04,6.539277914616757334e+04,7.009465255401842296e+04,7.452941194928178447e+04,7.865564632373882341e+04,8.465953128495017882e+04,9.202184874087439675e+04,9.817746153532899916e+04,1.030486964994738955e+05,1.095112933373340493e+05,1.177245581600516743e+05,1.238765492768239492e+05,1.320885506530659914e+05,1.389292329007213120e+05
7.272803823111714155e+04,7.028003079930922831e+04,6.690799004677690391e+04,6.499729945800124551e+04,6.290973215142683330e+04,6.049318464789503923e+04,5.790748643435547274e+04,5.596203229616340832e+04,5.409993937308658496e+04,5.372810630463462439e+04,5.161178163557090738e+04,5.103761711366905365e+04,5.016599507872425602e+04,4.994270578859312809e+04,4.915502350366040628e+04,4.723276833304851607e+04,4.501545206601364771e+04,4.887439451592431578e+04,3.382745004754013644e+04,3.429529450233702664e+04,3.669448259806755232e+04,3.742137533458683174e+04,4.060137104873048520e+04,4.307469351674187055e+04,4.394251021189970925e+04,4.886292033134963276e+04,5.144460147467755451e+04,5.696403345666338282e+04,5.978961567619100242e+04,6.671022338048821257e+04,6.943833748436371388e+04,7.458969957278767833e+04,8.158472822933958378e+04,8.572834416670005885e+04,9.350309254308519303e+04,9.965492939579334052e+04,1.062186096143760224e+05,1.130311529260138632e+05,1.202903401780159766e+05,1.258732967664204771e+05,1.333780672125397250e+05
7.423923645898283576e+04,7.000045072421894292e+04,6.735946808159069042e+04,6.611469037524155283e+04,6.300288302308350831e+04,6.055220803185410477e+04,5.973025934550548845e+04,5.703037085011808813e+04,5.609411699098457029e+04,5.436829581391176180e+04,5.274948708777788124e+04,5.160072400182735873e+04,5.023554473487260839e+04,4.987240965932120889e+04,5.388340588600188494e+04,5.236616805978024786e+04,5.197248497412307188e+04,4.987729481570202915e+04,5.019597836881624244e+04,4.888546298337467306e+04,3.618227775982597814e+04,3.735532147883755533e+04,3.868053589014183672e+04,3.970245703533827327e+04,4.248663079202154040e+04,4.562761007663705095e+04,4.948736889633967075e+04,5.312714574224892567e+04,5.675918747673815233e+04,6.262579983222731971e+04,6.716850812142046925e+04,7.080680731550620112e+04,7.793940443463585689e+04,8.357633965752803488e+04,8.794948777268969570e+04,9.555584885130940529e+04,1.011333259758328495e+05,1.086148405653847003e+05,1.146787296665408212e+05,1.231669856898801372e+05,1.293596917550963262e+05
7.445949583157093730e+04,7.191443014682079956e+04,6.904610799511685036e+04,6.646133562055262155e+04,6.389643311613746482e+04,6.294802033572935034e+04,6.046149204975584144e+04,5.819071444321614399e+04,5.648253022420945490e+04,5.507448449653795251e+04,5.430638743824225094e+04,5.305409843344979163e+04,5.584228863317396463e+04,5.522802781549443898e+04,5.448074154814146459e+04,5.356602132629937842e+04,5.292019438750365225e+04,5.303213863516147103e+04,5.328457906913969782e+04,5.153825462203616189e+04,5.062677835418567702e+04,5.056035491157312936e+04,3.898829297017161298e+04,4.122327828994988522e+04,4.336112515169288235e+04,4.589273173618085275e+04,4.876748058783236775e+04,5.211573046863507625e+04,5.598241314222627261e+04,5.879212947875297687e+04,6.330516433760613290e+04,6.868933387015009066e+04,7.338950037600554060e+04,7.848850562606769381e+04,8.611176435962319374e+04,9.219324711829965236e+04,9.854708450373384403e+04,1.039680439744422183e+05,1.106829660115005681e+05,1.176739849833885237e+05,1.260092898573229322e+05
7.826385855882297619e+04,7.456113936355209444e+04,7.211734826384359621e+04,6.845299919730548572e+04,6.722973300829483196e+04,6.434426718666935631e+04,6.218298764514625509e+04,6.027008983893048571e+04,5.918835407088892680e+04,6.169727513536499464e+04,5.903917311912174046e+04,5.921661572851499659e+04,5.718884817427209055e+04,5.619188256992670358e+04,5.569544278719708382e+04,5.454078505728598248e+04,5.492745353717333637e+04,5.525799593565160467e+04,5.394035742935097369e+04,5.514387390128319385e+04,5.539961579918533971e+04,5.419855739063779038e+04,5.379235396206672158e+04,4.241987921176905365e+04,4.400374489769637148e+04,4.474917763512254896e+04,4.772075371323026047e+04,5.066519702268535184e+04,5.500998935026055551e+04,5.795528221022582875e+04,6.317398175243396690e+04,6.661501510009251069e+04,7.242909109720541164e+04,7.651271203236840665e+04,8.206458708172972547e+04,8.936442132594635768e+04,9.427366246018144011e+04,1.020365350600103120e+05,1.076277872006205871e+05,1.144562797234588215e+05,1.232589150209545187e+05
8.032954391650678008e+04,7.762709202525878209e+04,7.532193873862343025e+04,7.235197758543211967e+04,6.873829984491733194e+04,6.749996537145199545e+04,6.417897245699232735e+04,6.591804415767666069e+04,6.406203474840586568e+04,6.257407679767099035e+04,6.092370239462005702e+04,5.982297987899448344e+04,5.923369385607657750e+04,5.849220421853111475e+04,5.777106846367906837e+04,5.821553504646013607e+04,5.651614764795848168e+04,5.662603855020868650e+04,5.661794184635905549e+04,5.630185892693199276e+04,5.652007053965932573e+04,5.781518950723989838e+04,5.925208898283266899e+04,5.883356072614512959e+04,5.806494709889123624e+04,4.828103587889989285e+04,4.984716305094597192e+04,5.242905644563078386e+04,5.575502009578354773e+04,5.793745956179611676e+04,6.147215218435270071e+04,6.711041999051420134e+04,7.028253422217098705e+04,7.488125308195663092e+04,8.173304114852861676e+04,8.633100181185238762e+04,9.314416407354387047e+04,9.939053336570331885e+04,1.046025531162723491e+05,1.114449006132961513e+05,1.187831245853271685e+05
8.483780194470036076e+04,8.169605342598952120e+04,7.920058191992763022e+04,7.522799260493781185e+04,7.318389463041390991e+04,7.016493462780873233e+04,6.763470012624705851e+04,6.953916117832783493e+04,6.757061045340681449e+04,6.560870075939397793e+04,6.421429393660551432e+04,6.271457078015089792e+04,6.151582778391665488e+04,6.040228957417379570e+04,5.986993413145031082e+04,5.943405925037298584e+04,5.916744443881260668e+04,5.960367517088151362e+04,5.944145444917989516e+04,5.917256284837143903e+04,5.944680506890598190e+04,5.982264712764411524e+04,5.993831528334318864e+04,6.499227904167507950e+04,6.317147095844752039e+04,6.370904685209180752e+04,5.360240567288867169e+04,5.477481305579937907e+04,5.801846259107968945e+04,5.916231387275126326e+04,6.277366480247548316e+04,6.662444034182715404e+04,7.149440976469732414e+04,7.603492977271441487e+04,7.971226058217757964e+04,8.648230588042389718e+04,9.059030531789922679e+04,9.671302688645776652e+04,1.023203202424727497e+05,1.089561025905213319e+05,1.171602704321529454e+05
9.041263971245063294e+04,8.693630714773504587e+04,8.761730001628589525e+04,8.079784938954205427e+04,8.153373817063707975e+04,7.504874849271962012e+04,7.612497556946874829e+04,7.398335195980849676e+04,7.169596018199814716e+04,6.982660029410937568e+04,6.813397041455240105e+04,6.670369580341494293e+04,6.551882053287534654e+04,6.408434445803292328e+04,6.321298031688149786e+04,6.255091498964146740e+04,6.197612925534016540e+04,6.310082792189347674e+04,6.259505610882902693e+04,6.214272174819500651e+04,6.230293948783486849e+04,6.258920348108976759e+04,6.334800206882368366e+04,6.792114303535752697e+04,6.724550264935340965e+04,6.187354738951817126e+04,6.004655203322994203e+04,5.991345116191904526e+04,6.009788359164112626e+04,6.192625082095544349e+04,6.452636442798185453e+04,6.763550576989490946e+04,7.181792508633952821e+04,7.463896073282277212e+04,7.999587262686630129e+04,8.436168415606867347e+04,8.973967554315271263e+04,9.669579164461023174e+04,1.025259150032619218e+05,1.088998125070646201e+05,1.156345009778013773e+05
9.771214660197107878e+04,9.443673838284870726e+04,9.421321326970039809e+04,9.069751711813436123e+04,8.754601803146005841e+04,8.100741084955530823e+04,8.195647152808401734e+04,7.946959330916393083e+04,7.719019309499926749e+04,7.512536528692406137e+04,7.325699036131375760e+04,7.182434841275759391e+04,7.011404025237806491e+04,6.895446200148860225e+04,6.787652186829326092e+04,6.699251061508152634e+04,6.641037128177855629e+04,6.589140155989048071e+04,6.660979971400534851e+04,6.615057383276853943e+04,6.614241452810147894e+04,6.687646591483111843e+04,6.686537875301076565e+04,6.743560365055018337e+04,7.115142072628886672e+04,7.067930348542437423e+04,6.320783247935975669e+04,6.377911764635652071e+04,6.434815825507078262e+04,6.675932772518090496e+04,6.786610737139667617e+04,7.048826024976644840e+04,7.503977056496134901e+04,7.803591956744836352e+04,8.230729076358555176e+04,8.671687332952092402e+04,9.176607557594822720e+04,9.749537427425787610e+04,1.031094072703748097e+05,1.093900435270180897e+05,1.152477651797236613e+05
1.103577141504215542e+05,1.061393808903449535e+05,1.021070031995800091e+05,9.864337562141488888e+04,9.540760824808456528e+04,9.226490075203515880e+04,8.915585016521267244e+04,8.646082152423748630e+04,8.413747772037817049e+04,8.183251802919784677e+04,7.966597963735430676e+04,7.792967523687523499e+04,7.641153399958103546e+04,7.485390212810922822e+04,7.346339420509856427e+04,7.257738332531238848e+04,7.157996326298874919e+04,7.111300834491294518e+04,7.065845496105062193e+04,7.131046294705723994e+04,7.164510090295538248e+04,7.172001226456975564e+04,7.192867748676192423e+04,7.276258544412662741e+04,7.621909184874873608e+04,7.524812555411182984e+04,6.833629969377611997e+04,6.809465370864978468e+04,6.757710344949473802e+04,6.935462118348291551e+04,7.241925335234210070e+04,7.493589537021632714e+04,7.743053971551655559e+04,8.151767174479605455e+04,8.565792669520271011e+04,9.021653728064174356e+04,9.517469846714976302e+04,1.000158141955781030e+05,1.057203583541837434e+05,1.119613489856541710e+05,1.185294228113562713e+05
1.210280142493956955e+05,1.131021471520606574e+05,1.123858033821952704e+05,1.085231194338444329e+05,1.047424387535206042e+05,1.013243097454819654e+05,9.829094742815216887e+04,9.529646160271512053e+04,9.240333025060147338e+04,8.989377128668088699e+04,8.760403935689562059e+04,8.553030452026828425e+04,8.368515839273345773e+04,8.202791918162185175e+04,8.073685498977891984e+04,7.935462707658621366e+04,7.848828250530651712e+04,7.766666254100613878e+04,7.690825408315271488e+04,7.671357182234743959e+04,7.790324728266568854e+04,7.634540676384529797e+04,7.645361562011193018e+04,7.742809740959692863e+04,8.053997697210463230e+04,8.045307595631876029e+04,7.303980874613295600e+04,7.239667618491029134e+04,7.355352054271448287e+04,7.434217426952929236e+04,7.677784582167405460e+04,7.927787331170756079e+04,8.233753908513316128e+04,8.578970129161654040e+04,8.927872314151348837e+04,9.374234433810265909e+04,9.860925331385301251e+04,1.038372498339305894e+05,1.094360603625091753e+05,1.156585093492717715e+05,1.219443157892086019e+05
